Date,SPX Index,HSI Index,AAXJ US Equity,USGG2YR Index,USGG10YR Index,EURUSD Curncy,GBPUSD Curncy,USDJPY Curncy,AUDUSD Curncy,USDKRW Curncy,USDTWD Curncy,USDPHP Curncy,USDIDR Curncy,USDINR Curncy,USDMYR Curncy,USDSGD Curncy,USDTHB Curncy,CLA Comdty,XAU Curncy
3/16/2023,3960.28,20309.86,65.01,4.1042,3.3927,1.091,1.2225,128.68,12/30/1899,1310.75,30.567,56.14,14700,81.8325,4.4012,1.3098,33.8,63.55,1873.1
3/17/2023,3916.64,20344.48,64.77,4.2886,3.5246,1.0795,1.2056,131.19,12/30/1899,1319.15,30.602,56.225,14790,81.8875,4.4225,1.3235,33.722,64.21,1875.49
3/20/2023,3951.57,20438.81,64.9,4.4724,3.6399,1.0726,1.2019,132.66,12/30/1899,1316.9,30.618,56.02,14845,81.83,4.4338,1.3278,33.665,63.74,1861.78
3/21/2023,4002.87,20782.45,65.51,4.4644,3.6735,1.0726,1.2048,131.07,12/30/1899,1319.65,30.643,55.787,14833,81.8,4.441,1.3242,33.725,64.24,1865.57
3/22/2023,3936.97,20650.51,65.92,4.4208,3.6098,1.0712,1.2072,131.4,12/30/1899,1322.05,30.684,55.54,14703,81.8038,4.4373,1.3261,34,64.81,1853.49
3/23/2023,3948.72,20367.76,67.05,4.482,3.6579,1.074,1.2121,131.59,12/30/1899,1325.65,30.723,55.635,14670,82.0462,4.45,1.3257,33.783,65.21,1854.31
3/24/2023,3970.99,20396.97,66.78,4.517,3.732,1.0678,1.2062,131.36,12/30/1899,1310.55,30.708,55.734,14705,81.9925,4.4575,1.3303,33.96,64.98,1836.01
3/27/2023,3977.53,20075.73,66.3,4.5175,3.7016,1.0723,1.2139,132.42,12/30/1899,1299.05,30.743,55.36,14685,82.0887,4.4633,1.3287,34.257,64.79,1836.36
3/28/2023,3971.27,19959.94,67.17,4.6154,3.7435,1.0738,1.2173,133.16,12/30/1899,1311.3,30.779,55.36,14680,82.17,4.4622,1.3284,34.335,66.77,1842.36
3/29/2023,4027.81,19617.88,67.37,4.6309,3.8049,1.0689,1.203,134.16,12/30/1899,1318.65,30.745,55.368,14675,82.3038,4.464,1.3359,34.38,66.97,1841.38
3/30/2023,4050.83,19757.27,67.99,4.64,3.8608,1.0674,1.1993,133.94,12/30/1899,1325.75,30.671,55.365,14700,82.215,4.4552,1.3362,34.45,66.78,1835.09
3/31/2023,4109.31,19840.28,67.87,4.6169,3.8148,1.0695,1.2037,134.15,12/30/1899,1322.9,30.637,55.31,14730,82.39,4.4363,1.3364,34.68,67.25,1825.39
4/3/2023,4124.51,19894.57,68.1,4.6169,3.8148,1.0686,1.2041,134.25,12/30/1899,1327.85,30.677,55.267,14725,82.5938,4.437,1.3358,34.537,67.77,1822.28
4/4/2023,4100.6,19933.81,68.01,4.7226,3.9525,1.0648,1.2112,135.01,12/30/1899,1335.05,30.696,55.764,14724,82.665,4.448,1.3406,34.605,68.98,1811.04
4/5/2023,4090.38,19699.16,67.49,4.6933,3.9156,1.0605,1.2046,134.84,12/30/1899,1332.4,30.725,55.688,14750,82.83,4.4585,1.3405,34.677,69.03,1817.14
4/6/2023,4105.02,19948.73,67.78,4.6974,3.8768,1.0596,1.2013,134.7,12/30/1899,1336.45,30.732,55.758,14800,82.805,4.464,1.3427,34.77,69.12,1826.92
4/10/2023,4109.11,20049.31,67.9,4.8136,3.9432,1.0548,1.1944,136.48,12/30/1899,1337.95,30.749,55.778,14820,82.67,4.48,1.3506,34.787,68.95,1836.72
4/11/2023,4108.94,20297.03,68.13,4.7783,3.9141,1.0609,1.2064,136.19,12/30/1899,1338.5,30.808,56.073,14865,82.7425,4.4972,1.3465,34.8,68.95,1835.87
4/12/2023,4091.95,19867.58,67.36,4.8158,3.92,1.0576,1.2022,136.17,12/30/1899,1341.85,30.803,56.063,14925,82.5713,4.499,1.3484,34.8,68.68,1856.48
4/13/2023,4146.22,19762.2,68.43,4.8764,3.9925,1.0668,1.2029,136.19,12/30/1899,1338.1,30.816,56.195,14890,82.6313,4.5262,1.3425,34.54,69.56,1846.86
4/14/2023,4137.64,19743.79,67.85,4.885,4.0556,1.0597,1.1946,136.77,12/30/1899,1322.6,30.764,55.891,14880,82.7188,4.538,1.3476,34.792,70.58,1813.45
4/17/2023,4151.32,19627.24,68.27,4.8565,3.9517,1.0635,1.2036,135.87,12/30/1899,1321.15,30.67,55.678,14905,82.7275,4.5378,1.345,34.73,70.46,1813.8
4/18/2023,4154.87,19971.13,68.16,4.8861,3.9577,1.0681,1.2025,135.93,12/30/1899,1323.95,30.68,55.835,14950,82.4138,4.5492,1.3451,34.815,70.69,1831.03
4/19/2023,4154.52,19978.25,67.54,5.0084,3.9637,1.0549,1.183,137.16,12/30/1899,1324.9,30.749,55.735,14955,82.3013,4.5725,1.3543,34.618,70.12,1868.26
4/20/2023,4129.79,19560.57,67.37,5.0701,3.9913,1.0545,1.1845,137.36,12/30/1899,1326.25,30.797,55.785,14970,82.6788,4.5935,1.3538,34.6,70.37,1913.7
4/21/2023,4133.52,19727.25,66.72,4.87,3.9032,1.0581,1.1925,136.15,12/30/1899,1334.45,30.783,56.075,14985,82.6075,4.6265,1.3533,34.545,69.4,1904.01
4/24/2023,4137.04,19450.57,66.38,4.5862,3.6987,1.0643,1.203,135.03,12/30/1899,1336.8,30.743,55.783,14993,82.5475,4.6003,1.35,34.67,68.3,1918.58
4/25/2023,4071.63,19678.17,64.95,3.9764,3.5732,1.0731,1.2183,133.21,12/30/1899,1338.85,30.643,56.13,14890,82.5712,4.6045,1.3462,34.807,69.46,1919.52
4/26/2023,4055.99,19431.25,65.53,4.2504,3.6892,1.0733,1.2158,134.22,12/30/1899,1337.6,30.653,56.31,14860,82.465,4.6025,1.3451,34.67,70.02,1989.25
4/27/2023,4135.35,19115.93,66.37,3.8874,3.4548,1.0577,1.2057,133.42,12/30/1899,1334.05,30.751,56.17,14878,82.4325,4.613,1.352,34.795,68.4,1978.84
4/28/2023,4169.48,18746.92,66.71,4.1572,3.577,1.061,1.2109,133.74,12/30/1899,1326.6,30.736,56.275,14895,82.3775,4.6137,1.3469,34.74,67.33,1940.07
5/1/2023,4167.87,18551.11,66.47,3.8374,3.4286,1.067,1.2173,131.85,12/30/1899,1318.25,30.659,55.904,14840,82.1062,4.5765,1.3423,34.85,67.21,1970.11
5/2/2023,4119.58,18595.78,65.84,3.9763,3.4847,1.0721,1.2278,131.32,12/30/1899,1312.5,30.689,56.235,14865,82.1813,4.6085,1.3371,35.042,68.71,1993.4
5/3/2023,4090.75,18234.27,65.76,4.1664,3.6094,1.0768,1.2217,132.51,12/30/1899,1317.5,30.727,56.232,14860,81.9375,4.5975,1.3363,35.22,67.82,1978.21
5/4/2023,4061.22,18216.91,66.3,3.9367,3.4341,1.0856,1.2268,131.44,12/30/1899,1326.2,30.708,56.105,14900,81.9425,4.621,1.3306,35.198,65.71,1956.67
5/5/2023,4136.25,18949.94,67.07,3.833,3.4266,1.0831,1.2287,130.85,12/30/1899,1324.6,30.755,56.121,14945,82.1175,4.6143,1.3257,35.275,64,1973.54
5/8/2023,4138.12,19108.5,67.09,3.7667,3.3762,1.076,1.2233,130.73,12/30/1899,1325,30.719,56.04,14935,82.035,4.6198,1.3322,35.613,63.28,1964.7
5/9/2023,4119.17,19099.28,66.47,3.9952,3.5299,1.0798,1.2287,131.57,12/30/1899,1326.35,30.744,55.945,14995,81.9512,4.615,1.3313,35.623,65,1980.37
5/10/2023,4137.64,19252,66.45,4.0783,3.5696,1.0845,1.2342,130.89,12/30/1899,1321.6,30.707,55.952,15000,82.0338,4.6217,1.3273,35.455,66.24,1969.28
5/11/2023,4130.62,19299.18,66.16,4.0989,3.5639,1.0844,1.2314,132.86,12/30/1899,1305.35,30.714,55.948,14945,82.0425,4.626,1.3292,35.228,66.91,1984.65
5/12/2023,4124.08,19389.95,65.16,4.1195,3.5488,1.0905,1.2386,132.7,12/30/1899,1308.25,30.714,55.865,14940,82.0325,4.615,1.3276,34.882,66.43,2020.42
5/15/2023,4136.28,19404.31,66.72,4.0253,3.4676,1.0839,1.2337,132.86,12/30/1899,1303.85,30.7,55.744,14994,82.0575,4.6307,1.3309,34.885,65.14,2020.73
5/16/2023,4109.9,19521.42,66.09,3.9634,3.4114,1.0899,1.2414,132.46,12/30/1899,1303.95,30.801,55.555,15015,82.04,4.6405,1.327,35.05,64.5,2007.91
5/17/2023,4158.77,19408.42,66.3,3.8253,3.3387,1.0953,1.2501,131.71,12/30/1899,1291.65,30.893,55.645,14993,81.9563,4.645,1.3255,35.198,65.27,1991.48
5/18/2023,4198.05,19828.92,65.96,3.7798,3.3108,1.0904,1.2462,131.32,12/30/1899,1288.2,30.913,55.635,15025,82.0237,4.6547,1.3279,35.15,65.18,2003.62
5/19/2023,4191.98,20040.37,66.11,3.8309,3.305,1.0922,1.244,131.78,12/30/1899,1271.5,31.012,55.77,14993,82.2238,4.6783,1.3305,34.815,66.74,2014.93
5/22/2023,4192.63,19912.89,66.68,3.9806,3.3906,1.0905,1.2418,132.16,12/30/1899,1278.5,31.023,55.707,15015,82.5075,4.675,1.3298,34.915,66.43,2040.22
5/23/2023,4145.58,19607.08,65.59,4.0077,3.4168,1.0859,1.2382,133.61,12/30/1899,1280.45,31.068,55.328,15045,82.7425,4.6663,1.3329,34.565,65.46,2004.17
5/24/2023,4115.24,19218.35,65.05,4.0224,3.4262,1.0912,1.2424,133.68,12/30/1899,1272.35,31.07,55.33,15135,82.5762,4.6722,1.3326,34.625,65.59,1995.19
5/25/2023,4151.28,18889.97,64.91,3.9578,3.3906,1.0992,1.2485,133.13,12/30/1899,1281.9,31.139,55.206,15195,82.3675,4.6665,1.3279,34.62,66.23,2005.45
5/26/2023,4205.45,18794.13,66.1,3.9683,3.4449,1.1046,1.2523,132.58,12/30/1899,1280.35,31.134,55.313,15140,82.2487,4.6665,1.3221,34.217,67.29,1994.93
5/30/2023,4205.52,19148.13,65.28,4.0989,3.5128,1.0992,1.2413,133.79,12/30/1899,1291.9,31.114,55.24,15078,82.07,4.6502,1.3301,34.042,65.68,2004.8
5/31/2023,4179.83,19172.05,64.81,4.1942,3.6004,1.0926,1.2376,134.47,12/30/1899,1294.85,31.149,55.395,14968,82.17,4.652,1.3342,33.995,66.41,1983.06
6/1/2023,4221.02,18934.36,65.83,4.1967,3.5756,1.0972,1.2425,134.12,12/30/1899,1304.25,31.23,55.509,14958,82.0537,4.6605,1.3327,34.45,64.5,1989.14
6/2/2023,4282.37,18916.43,67.04,4.2437,3.5908,1.0955,1.2439,134.72,12/30/1899,1306,31.338,55.625,15005,82.0313,4.6665,1.3345,34.46,63.52,1997.39
6/5/2023,4273.79,19306.59,66.86,4.1423,3.5318,1.097,1.2443,134.24,12/30/1899,1300.4,31.389,55.693,14995,82.095,4.6705,1.3324,34.507,64.77,1989.04
6/6/2023,4283.85,19415.68,67.36,4.1816,3.5718,1.0986,1.2432,134.16,12/30/1899,1307.5,31.319,55.278,14988,81.9938,4.659,1.3342,34.257,65.8,1987.78
6/7/2023,4267.52,19110.38,66.59,4.0882,3.4901,1.1046,1.2486,134.24,12/30/1899,1317.5,31.232,54.952,15025,81.9587,4.6518,1.3334,34.083,65.62,1990
6/8/2023,4293.93,18533.05,67.06,3.9544,3.3996,1.0973,1.2409,133.76,12/30/1899,1317.75,31.076,54.53,15023,81.8288,4.5822,1.3386,34.217,65.34,1982.56
6/9/2023,4298.86,18365.7,67.23,3.9509,3.4485,1.1041,1.2469,133.67,12/30/1899,1308.05,30.884,54.41,14993,81.8725,4.5267,1.3355,34.265,65.93,2016.68
6/12/2023,4338.93,18479.72,67.47,4.0682,3.5204,1.1028,1.2498,133.97,12/30/1899,1301.3,31.049,54.38,15018,81.995,4.5373,1.3349,34.643,65.01,2038.97
6/13/2023,4369.01,18659.83,68.28,4.0064,3.422,1.1019,1.2567,136.3,12/30/1899,1298.55,30.988,54.422,15000,81.94,4.5398,1.3344,34.787,64.63,2050.28
6/14/2023,4372.59,18860.95,68.61,4.1407,3.5681,1.0976,1.2496,137.5,12/30/1899,1300.8,31.062,54.515,15095,82.2562,4.5433,1.3363,34.842,62.98,2016.79
6/15/2023,4425.84,19350.62,69.13,3.9613,3.4239,1.0999,1.2467,136.55,12/30/1899,1305.2,31.073,54.535,15080,82.2538,4.5627,1.3347,34.945,64.81,2021.16
6/16/2023,4409.59,19413.78,68.96,3.8048,3.3356,1.1062,1.2564,134.71,12/30/1899,1306.35,31.238,54.753,15115,82.2575,4.5665,1.3303,34.935,64.07,2034.56
6/20/2023,4388.71,19015.72,67.34,3.7903,3.3787,1.1012,1.2574,134.29,12/30/1899,1293.7,31.36,54.565,15175,82.5875,4.5633,1.3281,35.107,65.8,2030.09
6/21/2023,4365.69,18952.31,66.96,3.9139,3.437,1.1019,1.2636,134.8,12/30/1899,1288.8,31.304,54.625,15185,82.7312,4.5487,1.3258,35.085,66.5,2015.05
6/22/2023,4381.89,18928.02,66.88,4.0012,3.5072,1.1004,1.2618,135.1,12/30/1899,1274.7,31.236,54.56,15170,82.8412,4.5238,1.3245,35.385,66.02,2010.77
6/23/2023,4348.33,19075.26,65.8,4.0221,3.5186,1.0962,1.2621,135.23,12/30/1899,1266.1,31.228,54.9,15185,82.7475,4.555,1.3274,35.37,66.89,2016.49
6/26/2023,4328.82,18668.15,66.01,3.9098,3.4426,1.0982,1.2625,134.34,12/30/1899,1266.7,31.393,54.9,15218,82.8325,4.507,1.325,35.44,65.3,1989.17
6/27/2023,4378.41,19434.4,66.82,3.8994,3.3843,1.0916,1.2511,134.53,12/30/1899,1260.5,31.426,54.78,15191,82.8225,4.5188,1.3316,35.373,65.04,1981.84
6/28/2023,4376.86,19365.14,66.45,3.9872,3.4625,1.0849,1.2458,135.7,12/30/1899,1265.75,31.504,55.195,15185,82.715,4.5425,1.3383,35.175,65.31,1957.55
6/29/2023,4396.44,19639.11,65.91,4.0104,3.5019,1.0874,1.2529,136.12,12/30/1899,1269.65,31.63,55.54,15215,82.8387,4.5553,1.3361,34.95,64.97,1977.81
6/30/2023,4450.38,19916.56,66.44,4.0821,3.5339,1.0862,1.2488,136.39,12/30/1899,1283.4,31.697,55.75,15315,82.955,4.554,1.3403,35.063,65.79,1971.86
7/3/2023,4455.59,20078.94,67.23,4.154,3.5641,1.084,1.2487,137.68,12/30/1899,1279.85,31.674,56.033,15340,83.1488,4.56,1.3421,34.98,65.81,1975.23
7/5/2023,4446.82,20011.12,66.7,4.2517,3.6457,1.077,1.2409,138.71,12/30/1899,1275.35,31.814,56.26,15283,83.1062,4.583,1.3479,35.1,66.15,1957.16
7/6/2023,4411.59,19517.38,65.45,4.2659,3.6726,1.0805,1.2445,137.98,12/30/1899,1274.45,31.742,56.205,15285,83.11,4.573,1.3444,35.265,65.06,1941.41
7/7/2023,4398.95,19420.87,66.05,4.3154,3.7148,1.0813,1.2437,138.6,12/30/1899,1277.65,31.771,56.25,15325,82.9337,4.5705,1.3466,35.13,66.62,1946.46
7/10/2023,4409.53,19539.46,66.16,4.316,3.6919,1.077,1.2413,138.59,12/30/1899,1277.05,31.802,56.325,15315,82.6812,4.588,1.3472,35.097,66.24,1943.19
7/11/2023,4439.26,19537.92,66.85,4.3757,3.7419,1.075,1.2365,139.47,12/30/1899,1274.55,31.932,56.81,15295,82.5775,4.6157,1.3495,35,66.92,1959.33
7/12/2023,4472.16,19184.17,68.27,4.5329,3.8174,1.0725,1.2321,140.06,12/30/1899,1283.85,31.927,56.845,15245,82.655,4.636,1.3546,34.998,67.07,1962.73
7/13/2023,4510.04,19246.03,69.23,4.5619,3.7983,1.0723,1.2344,140.6,12/30/1899,1298.35,31.9,56.51,15295,82.6288,4.6293,1.3522,35.222,68.22,1977.61
7/14/2023,4505.42,19248.26,68.88,4.5619,3.7983,1.0708,1.2355,140.45,12/30/1899,1299.1,31.977,56.775,15290,82.705,4.6543,1.3536,35.463,68.59,1947.97
7/17/2023,4522.79,19075.19,68.88,4.4501,3.6866,1.0735,1.2414,139.79,12/30/1899,1309.7,31.951,56.17,15260,82.73,4.6488,1.3505,35.513,69.4,1961.86
7/18/2023,4554.98,18773.55,68.22,4.4027,3.6426,1.0689,1.2441,139.34,12/30/1899,1306.05,31.976,56.38,15240,82.785,4.6488,1.3516,35.607,68.45,1963.52
7/19/2023,4565.72,18581.11,68.11,4.3408,3.595,1.0762,1.2526,138.8,12/30/1899,1316,31.944,56.735,15230,82.7188,4.648,1.3478,35.52,68.12,1940.02
7/20/2023,4534.87,18329.3,67.62,4.4969,3.6907,1.0708,1.2453,139.92,12/30/1899,1315.9,31.931,56.78,15240,82.7475,4.6592,1.3503,35.503,69.16,1965.46
7/21/2023,4536.34,18326.63,67.45,4.4659,3.6831,1.0713,1.2438,139.58,12/30/1899,1315.85,31.786,56.58,15240,83.0375,4.646,1.3493,35.64,69.39,1961.19
7/24/2023,4554.64,17950.85,68.34,4.4786,3.6602,1.0693,1.2424,139.63,12/30/1899,1324.65,31.858,56.757,15265,83.1362,4.6407,1.3486,35.76,69.46,1957.84
7/25/2023,4567.46,17623.29,68.95,4.5563,3.7952,1.0699,1.2438,140.13,12/30/1899,1330.6,31.885,56.748,15293,83.2125,4.655,1.3488,35.79,70.1,1943.74
7/26/2023,4566.75,17791.01,69.34,4.5147,3.7179,1.0782,1.256,138.92,12/30/1899,1336.8,31.888,56.598,15325,82.945,4.646,1.3427,35.815,71.11,1942.52
7/27/2023,4537.41,17845.92,68.66,4.5956,3.7394,1.0749,1.2572,139.4,12/30/1899,1341.8,31.859,56.64,15325,83.0275,4.6385,1.3434,35.728,71.4,1958.01
7/28/2023,4582.23,18212.17,70.48,4.577,3.7356,1.0757,1.2509,139.6,12/30/1899,1338.2,31.862,56.825,15325,82.9212,4.6462,1.3436,35.95,71.14,1957.98
7/31/2023,4588.96,17956.38,70.53,4.6662,3.8133,1.0793,1.2612,140.22,12/30/1899,1342.75,31.868,56.943,15340,82.985,4.6558,1.3423,36.06,71.81,1950.48
8/1/2023,4576.73,18130.74,69.7,4.6879,3.7862,1.083,1.2664,140.09,12/30/1899,1335.5,31.888,56.795,15370,83.04,4.6652,1.3413,36.15,72.3,1936.42
8/2/2023,4513.39,18484.03,67.9,4.6418,3.7165,1.0945,1.2784,140.29,12/30/1899,1339.8,31.904,56.641,15355,83.18,4.6757,1.3366,36.01,72.88,1932.55
8/3/2023,4501.89,18482.86,68.43,4.7141,3.7613,1.0937,1.2817,141.82,12/30/1899,1322.35,31.971,56.685,15353,83.2688,4.677,1.3375,36.132,72.62,1914.01
8/4/2023,4478.03,18382.06,68.17,4.7141,3.7613,1.0921,1.2792,141.98,12/30/1899,1325,32.001,56.662,15370,83.0813,4.6772,1.341,36.362,71.38,1921.2
8/7/2023,4518.44,18844.16,68.12,4.6847,3.7207,1.0918,1.2765,141.47,12/30/1899,1323.3,32.011,56.728,15380,83.0925,4.673,1.3433,36.53,72.65,1923.26
8/8/2023,4499.38,18456.91,67.19,4.7152,3.7189,1.0986,1.277,141.88,12/30/1899,1321.8,31.988,56.764,15384,82.9375,4.6788,1.3404,36.755,73.47,1913.69
8/9/2023,4467.71,18449.98,67.39,4.7909,3.7946,1.0956,1.2748,143.11,12/30/1899,1323.5,32.036,56.812,15375,83.1487,4.681,1.345,36.412,73.35,1907.32
8/10/2023,4468.83,18202.07,67.49,4.7412,3.7347,1.0894,1.2714,143.7,12/30/1899,1322.65,31.973,56.87,15375,83.2388,4.6835,1.3519,36.938,73.96,1908.2
8/11/2023,4464.05,18096.45,66.36,4.744,3.7212,1.0906,1.2713,143.51,12/30/1899,1318.75,31.909,56.77,15400,83.2288,4.6833,1.3535,37.037,74.52,1919.35
8/14/2023,4489.72,18025.89,66.02,4.7554,3.7639,1.0961,1.2749,144.07,12/30/1899,1319.55,31.925,56.82,15490,83.1925,4.69,1.3492,37.065,73.83,1921.64
8/15/2023,4437.86,18009.22,65.14,4.7098,3.7078,1.0913,1.2636,144.48,12/30/1899,1330.65,31.983,56.853,15520,83.04,4.6965,1.3528,36.92,73.77,1925.48
8/16/2023,4404.33,18047.92,64.5,4.8593,3.8383,1.0865,1.2613,144.76,12/30/1899,1330.65,32.007,56.795,15455,83.205,4.6863,1.3565,37.022,73.5,1915.3
8/17/2023,4370.36,18182.89,64.68,4.8954,3.8367,1.0909,1.2703,144.31,12/30/1899,1335.35,32.028,56.775,15530,83.2388,4.6933,1.3524,37.105,72.74,1910.9
8/18/2023,4369.71,17930.55,64.07,4.9358,3.8545,1.0912,1.2693,144.68,12/30/1899,1332.95,32.118,56.965,15580,83.2563,4.6895,1.3512,36.743,72.55,1925.05
8/21/2023,4399.77,17997.17,64.16,4.9358,3.8545,1.0879,1.2713,144.47,12/30/1899,1331.35,32.132,56.938,15632,83.2462,4.6865,1.3493,36.417,72.89,1925.35
8/22/2023,4387.55,17885.6,64,4.9445,3.9315,1.0854,1.2704,144.66,12/30/1899,1327.65,32.158,56.977,15615,83.27,4.6908,1.3534,36.178,73.4,1932.23
8/23/2023,4436.01,17655.41,64.92,4.9806,4.0291,1.0889,1.274,144.07,12/30/1899,1330,32.233,56.592,15610,83.2525,4.7087,1.3536,36.3,73.4,1957.35
8/24/2023,4376.31,18057.45,64.7,4.9459,4.0616,1.0967,1.2839,142.21,12/30/1899,1325.9,32.245,56.785,15690,83.185,4.6953,1.3468,36.395,73.2,1960.51
8/25/2023,4405.71,17729.29,64.8,4.8576,3.9938,1.1001,1.2861,141.31,12/30/1899,1326,32.275,56.797,15735,83.245,4.7172,1.3449,36.283,72.7,1955.21
8/28/2023,4433.31,17466.9,65.47,4.8726,3.97,1.1009,1.2933,140.36,12/30/1899,1324.35,32.246,56.71,15693,83.2637,4.7238,1.341,36.465,72.26,1955.04
8/29/2023,4497.63,17611.87,66.48,4.7462,3.8573,1.1129,1.2988,138.5,12/30/1899,1328.5,32.339,56.68,15690,83.2775,4.73,1.3302,36.513,72.84,1978.72
8/30/2023,4514.87,17373.03,66.2,4.6303,3.7634,1.1226,1.3136,138.05,12/30/1899,1330.15,32.337,56.625,15683,83.26,4.7277,1.3221,36.167,72.65,1976.64
8/31/2023,4507.66,17809.66,65.58,4.7656,3.8322,1.1228,1.3093,138.8,12/30/1899,1339.75,32.274,56.96,15720,83.2663,4.7142,1.3215,36.19,73.29,1969.53
9/1/2023,4515.77,17331.22,66.43,4.7424,3.8068,1.1236,1.3073,138.71,12/30/1899,1336.75,32.222,56.865,15715,83.2388,4.7315,1.3219,36.252,73.34,1961.94
9/5/2023,4496.83,17195.84,65.99,4.7659,3.7853,1.1229,1.3036,138.83,12/30/1899,1336.55,32.115,56.785,15730,83.12,4.728,1.3228,36.217,74.05,1954.73
9/6/2023,4465.48,17213.87,65.72,4.766,3.7483,1.1201,1.294,139.65,12/30/1899,1348.7,32.124,56.674,15815,83.19,4.7163,1.325,35.963,74.98,1964.96
9/7/2023,4451.14,17485.98,64.9,4.8387,3.8503,1.113,1.2868,140.07,12/30/1899,1349.4,32.229,56.813,15875,83.1888,4.7118,1.327,35.94,75.67,1972.07
9/8/2023,4457.49,17517.4,64.92,4.8372,3.8349,1.1124,1.2854,141.73,12/30/1899,1363.45,32.287,56.793,15935,83.2325,4.7283,1.3307,36.225,75.71,1946
9/11/2023,4487.46,17664.73,65.61,4.9191,3.8725,1.1064,1.2829,141.48,12/30/1899,1350.55,32.304,56.745,15850,83.245,4.738,1.3318,35.925,75.75,1959.49
9/12/2023,4461.9,17893.1,65.43,4.8744,3.8845,1.1055,1.2902,140.9,12/30/1899,1350,32.306,56.71,15870,83.25,4.736,1.3275,35.71,75.87,1965.09
9/13/2023,4467.44,18238.21,65.32,4.8516,3.8668,1.1086,1.2941,140.24,12/30/1899,1349.65,32.34,56.86,15920,83.255,4.747,1.3254,35.498,75.99,1944.29
9/14/2023,4505.1,17813.45,65.78,4.9284,3.9982,1.0979,1.2796,139.48,12/30/1899,1338.8,32.33,56.845,15940,83.2887,4.77,1.3315,35.563,76.43,1934.45
9/15/2023,4450.32,17640.36,65.49,4.8744,3.9507,1.1016,1.2851,141.16,12/30/1899,1338.5,32.364,56.834,15890,83.2538,4.7677,1.3316,35.592,76.22,1934.06
9/18/2023,4453.53,17773.34,65.43,4.8766,3.9588,1.0997,1.2835,142.29,12/30/1899,1350.05,32.325,56.769,15885,83.285,4.7943,1.3296,35.58,76.95,1942.91
9/19/2023,4443.95,17732.52,64.92,4.9016,4.023,1.0984,1.2777,143.34,12/30/1899,1353.65,32.356,56.863,15935,83.215,4.7855,1.3366,35.888,76.62,1936.56
9/20/2023,4402.2,17295.89,64.62,4.8767,4.0775,1.0938,1.2711,143.32,12/30/1899,1353.55,32.447,56.97,15857,83.2675,4.78,1.341,36.007,76.8,1925.24
9/21/2023,4330,17172.13,63.43,4.881,4.1751,1.0949,1.2709,142.58,12/30/1899,1349.6,32.435,56.96,15728,83.2775,4.787,1.341,36.052,76.76,1914.46
9/22/2023,4320.06,16991.53,64.42,4.7641,4.0338,1.1006,1.2749,141.76,12/30/1899,1357.3,32.436,56.73,15538,83.2875,4.7782,1.3395,35.445,76.54,1912.48
9/25/2023,4337.44,17085.33,64.13,4.7619,4.0885,1.1002,1.2784,142.5,12/30/1899,1352.5,32.427,56.11,15630,83.3438,4.7635,1.3411,35.467,76.67,1913.76
9/26/2023,4273.53,17044.61,63.13,4.7514,4.022,1.0956,1.2748,143.38,12/30/1899,1353.7,32.49,55.915,15650,83.3313,4.7632,1.3475,35.095,75.76,1907.1
9/27/2023,4274.51,17398.73,63.35,4.808,4.0081,1.0974,1.2719,143.73,12/30/1899,1343.1,32.366,56.13,15655,83.145,4.7717,1.3466,35.11,75.93,1902
9/28/2023,4299.7,17406.36,63.41,4.8417,4.1055,1.0981,1.2676,144.75,12/30/1899,1349.45,32.299,56.035,15695,83.2363,4.7502,1.3494,35.222,76.19,1891.81
9/29/2023,4288.05,17112.48,63.5,4.8947,4.1522,1.0949,1.2696,144.96,12/30/1899,1359.85,32.152,55.865,15700,83.27,4.727,1.3522,35.205,76.72,1889.43
10/2/2023,4288.39,17101.78,63.26,4.9669,4.1913,1.0906,1.2683,145.56,12/30/1899,1355.9,32.205,55.955,15695,83.3463,4.643,1.3557,35.27,76.14,1889.31
10/3/2023,4229.45,17230.59,62.49,4.9522,4.211,1.0905,1.2705,145.57,12/30/1899,1350.9,32.257,56.06,15535,83.3538,4.67,1.3583,35.485,75.74,1894.93
10/4/2023,4263.75,17664.12,62.34,4.9652,4.2504,1.0879,1.2732,146.35,12/30/1899,1350.65,32.268,56.066,15545,83.32,4.682,1.3598,35.107,75.5,1897.48
10/5/2023,4258.19,17966.59,62.77,4.9292,4.2741,1.0872,1.2747,145.84,12/30/1899,1357.25,32.364,55.835,15493,83.3425,4.6932,1.3584,34.94,75.52,1915.48
10/6/2023,4308.5,17670.16,63.75,4.9425,4.2546,1.0873,1.2734,145.39,12/30/1899,1343,32.336,55.775,15445,83.3775,4.7087,1.3572,34.813,72.06,1916.91
10/9/2023,4335.66,17568.46,63.45,5.0006,4.3379,1.0896,1.2756,146.22,12/30/1899,1322.3,32.339,55.67,15440,83.3438,4.7172,1.3575,35.188,71.03,1914.96
10/10/2023,4358.24,17511.29,64.25,5.0459,4.3241,1.0846,1.2732,145.89,12/30/1899,1297.45,32.102,55.543,15575,83.3275,4.6725,1.3578,35.028,71.23,1920.17
10/11/2023,4376.95,17203.26,64.68,4.9667,4.1918,1.0863,1.2727,144.84,12/30/1899,1308,32.007,55.395,15555,83.395,4.6875,1.3526,34.943,73.07,1937.54
